date,point,bird.count,site,start.time,genus,species,distance,flyby,playback,0,2,4,6,8,crew1,crew2,crew3,crew4,crew5
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Polioptila,bilineata,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Pachysylvia,decurtata,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Pachysylvia,decurtata,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Pachysylvia,decurtata,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Leptotila,verreauxi,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Troglodytes,aedon,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Myiarchus,panamensis,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Myiozetetes,similis,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Polioptila,bilineata,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Polioptila,bilineata,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Polioptila,bilineata,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Euphonia,luteicapilla,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Chrysuronia,coeruleogularis,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Chrysuronia,coeruleogularis,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Setophaga,petechia,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Phaethornis,striigularis,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Phaethornis,striigularis,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Atalotriccus,pilaris,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Sittasomus,griseicapillus,,,yes,,,,,,DM,JS,JG,,
20240223,AZ026,AZBRD026 - 20240223,Finca Cardenas ,9:18,Thamnophilus,doliatus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Leptotila,verreauxi,,,no,1,1,1,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Brotogeris,jugularis,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Phaeochroa,cuvierii,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Chiroxiphia,lanceolata,,,no,1,1,1,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Troglodytes,aedon,,,no,1,0,0,1,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Amazilia,tzacatl,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Chiroxiphia,lanceolata,,,no,1,1,1,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Euphonia,luteicapilla,,,no,1,0,0,1,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Turdus,grayi,,,no,1,1,1,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Thryophilus,rufalbus,,,no,0,1,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Buteo,platypterus,,,no,0,0,1,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Buteo,platypterus,,,no,0,0,1,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Melanerpes,rubricapillus,,,no,0,0,1,0,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Atalotriccus,pilaris,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Myiarchus,crinitus,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Xiphorhynchus,susurrans,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Thamnophilus,doliatus,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Polioptila,bilineata,,,no,0,0,0,1,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Saucerottia,edward,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Eupsittula,pertinax,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Pionus,menstruus,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Thamnophilus,doliatus,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Thamnophilus,doliatus,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Hylophilus,flavipes,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Piranga,rubra,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:21,Myiodynastes,maculatus,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Phaeochroa,cuvierii,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Phaeochroa,cuvierii,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Psarocolius,decumanus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Thryophilus,rufalbus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Thryophilus,rufalbus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Daptrius,chimachima,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Chiroxiphia,lanceolata,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Chiroxiphia,lanceolata,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Tolmomyias,sulphurescens,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Tolmomyias,sulphurescens,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Piranga,rubra,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Piranga,rubra,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Xiphorhynchus,susurrans,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Hylophilus,flavipes,,,yes,,,,,,DM,JS,JG,,
20240224,AZ026,AZBRD026 - 20240224,Finca Cardenas ,6:32,Phaethornis,striigularis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Leptotila,verreauxi,,,no,1,1,1,1,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Leptotila,verreauxi,,,no,1,1,1,1,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Vireo,flavoviridis,,,no,1,1,0,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Thamnophilus,doliatus,,,no,1,1,1,1,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Thryophilus,rufalbus,,,no,1,0,1,0,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Euphonia,luteicapilla,,,no,1,0,1,0,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Melanerpes,rubricapillus,,,no,0,1,1,0,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Myiodynastes,maculatus,,,no,0,1,0,1,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Myiodynastes,maculatus,,,no,0,1,0,1,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Thraupis,episcopus,,,no,0,1,0,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Troglodytes,aedon,,,no,0,1,1,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Troglodytes,aedon,,,no,0,1,1,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Atalotriccus,pilaris,,,no,0,1,0,0,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Amazilia,tzacatl,,,no,0,1,0,0,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Herpetotheres,cachinnans,,,no,0,1,1,1,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Camptostoma,obsoletum,,,no,0,1,0,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Herpetotheres,cachinnans,,,no,0,0,1,1,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Tapera,naevia,,,no,0,0,1,0,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Xiphorhynchus,susurrans,,,no,0,0,1,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Brotogeris,jugularis,,,no,0,0,1,0,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Thraupis,episcopus,,,no,0,0,1,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Chlorostilbon,assimilis,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Atalotriccus,pilaris,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,6:51,Brotogeris,jugularis,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Icterus,galbula,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Setophaga,petechia,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Thraupis,episcopus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Thraupis,episcopus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Thryophilus,rufalbus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Thryophilus,rufalbus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Leiothlypis,peregrina,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Leiothlypis,peregrina,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Leiothlypis,peregrina,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Saucerottia,edward,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Saucerottia,edward,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Chlorostilbon,assimilis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Chlorostilbon,assimilis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Troglodytes,aedon,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Atalotriccus,pilaris,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Myiozetetes,similis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Myiozetetes,similis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ025,AZBRD025 - 20240224,Finca Cardenas ,7:02,Euphonia,luteicapilla,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Leptotila,verreauxi,,,no,1,1,1,1,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Leptotila,verreauxi,,,no,1,1,1,1,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Vireo,flavoviridis,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Elaenia,flavogaster,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Thamnophilus,doliatus,,,no,1,0,0,0,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Euphonia,luteicapilla,,,no,1,1,0,1,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Camptostoma,obsoletum,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Hylophilus,flavipes,,,no,1,0,0,0,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Brotogeris,jugularis,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Thamnophilus,doliatus,,,no,1,0,1,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Melanerpes,rubricapillus,,,no,1,0,1,1,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Glaucidium,brasilianum,,,no,0,1,0,1,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Melanerpes,rubricapillus,,,no,0,1,0,0,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Melanerpes,rubricapillus,,,no,0,1,0,0,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Thryophilus,rufalbus,,,no,0,0,1,1,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Atalotriccus,pilaris,,,no,0,0,1,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Brotogeris,jugularis,,,no,0,0,1,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Chiroxiphia,lanceolata,,,no,0,0,1,0,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Tyrannus,melancholicus,,,no,0,0,0,1,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Myiodynastes,maculatus,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Leptotila,verreauxi,,,no,0,0,0,1,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Euphonia,luteicapilla,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Melanerpes,rubricapillus,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:26,Thraupis,episcopus,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Euphonia,luteicapilla,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Euphonia,luteicapilla,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Euphonia,luteicapilla,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Euphonia,luteicapilla,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Euphonia,luteicapilla,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Elaenia,flavogaster,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Elaenia,flavogaster,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Setophaga,petechia,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Myiozetetes,similis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Myiozetetes,similis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Anthracothorax,veraguensis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Anthracothorax,veraguensis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Anthracothorax,veraguensis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Vireo,flavoviridis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Vireo,flavoviridis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Vireo,flavoviridis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Thraupis,episcopus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Volatinia,jacarina,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Brotogeris,jugularis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Brotogeris,jugularis,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Leiothlypis,peregrina,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Tyrannus,melancholicus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Thryophilus,rufalbus,,,yes,,,,,,DM,JS,JG,,
20240224,AZ030,AZBRD030 - 20240224,Finca Cardenas ,7:38,Saucerottia,edward,,,yes,,,,,,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Euphonia,luteicapilla,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Chiroxiphia,lanceolata,,,no,1,1,1,1,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Chiroxiphia,lanceolata,,,no,1,1,1,1,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Leptotila,verreauxi,,,no,1,1,1,1,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Leptotila,verreauxi,,,no,1,1,1,1,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Euphonia,luteicapilla,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Piranga,rubra,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Melanerpes,rubricapillus,,,no,1,0,0,1,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Vireo,flavoviridis,,,no,1,1,1,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Melanerpes,rubricapillus,,,no,1,0,0,0,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Polioptila,bilineata,,,no,1,0,0,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Glaucidium,brasilianum,,,no,1,0,1,1,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Atalotriccus,pilaris,,,no,0,1,0,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Atalotriccus,pilaris,,,no,0,1,1,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Myiodynastes,maculatus,,,no,0,1,1,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Daptrius,chimachima,,,no,0,1,0,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Leiothlypis,peregrina,,,no,0,1,0,0,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Melanerpes,rubricapillus,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Leptotila,verreauxi,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Tapera,naevia,,,no,0,0,0,1,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Parkesia,noveboracensis,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Brotogeris,jugularis,,,no,0,0,0,1,0,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Thryophilus,rufalbus,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Dryocopus,lineatus,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Piranga,rubra,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:01,Tityra,semifasciata,,,no,0,0,0,0,1,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:15,Phaeochroa,cuvierii,,,yes,,,,,,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:15,Polioptila,bilineata,,,yes,,,,,,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:15,Polioptila,bilineata,,,yes,,,,,,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:15,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
20240224,AZ031,AZBRD031 - 20240224,Finca Cardenas ,8:15,Amazilia,tzacatl,,,yes,,,,,,DM,JS,JG,,
